"","month","town","flat_type","block","street_name","storey_range","floor_area_sqm","flat_model","lease_commence_date","remaining_lease","resale_price","year","months","address","lon","lat"
"5503","2017-09","TAMPINES","5 ROOM","168D","SIMEI LANE","04 TO 06",107,"DBSS",2011,92.5,650000,92,6,"168D SIMEI LANE",103.9582028,1.3429481
"5504","2017-09","TAMPINES","5 ROOM","515B","TAMPINES CTRL 7","07 TO 09",113,"DBSS",2008,90.25,690000,90,3,"515B TAMPINES CTRL 7",103.93866,1.356988
"5505","2017-09","TAMPINES","5 ROOM","518B","TAMPINES CTRL 7","16 TO 18",108,"DBSS",2008,90.33,690000,90,4,"518B TAMPINES CTRL 7",103.938665,1.356395
"5506","2017-09","TAMPINES","5 ROOM","168B","SIMEI LANE","04 TO 06",110,"DBSS",2011,92.5,715000,92,6,"168B SIMEI LANE",103.958718,1.342655
"5507","2017-09","TAMPINES","5 ROOM","518A","TAMPINES CTRL 7","07 TO 09",109,"DBSS",2008,90.25,725000,90,3,"518A TAMPINES CTRL 7",103.938405,1.356362
"5508","2017-09","TAMPINES","5 ROOM","518C","TAMPINES CTRL 7","13 TO 15",108,"DBSS",2008,90.33,735000,90,4,"518C TAMPINES CTRL 7",103.938986,1.356367
"5509","2017-09","TAMPINES","5 ROOM","518B","TAMPINES CTRL 7","16 TO 18",113,"DBSS",2008,90.33,737000,90,4,"518B TAMPINES CTRL 7",103.938665,1.356395
"5510","2017-09","TAMPINES","EXECUTIVE","334","TAMPINES ST 32","01 TO 03",150,"Apartment",1996,77.33,568000,77,4,"334 TAMPINES ST 32",103.9611264,1.3525438
"5511","2017-09","TAMPINES","EXECUTIVE","125","TAMPINES ST 11","07 TO 09",146,"Maisonette",1985,67.17,608888,67,2,"125 TAMPINES ST 11",103.950089,1.3462955
"5512","2017-09","TAMPINES","EXECUTIVE","740","TAMPINES ST 72","10 TO 12",141,"Apartment",1997,79,615000,79,0,"740 TAMPINES ST 72",103.9328434,1.3593719
"5513","2017-02","JURONG WEST","4 ROOM","462","JURONG WEST ST 41","07 TO 09",102,"Model A",1984,66.33,428500,66,4,"462 JURONG WEST ST 41",103.7224491,1.3507151
"5514","2017-09","TAMPINES","EXECUTIVE","428","TAMPINES ST 41","04 TO 06",148,"Maisonette",1986,67.33,628000,67,4,"428 TAMPINES ST 41",103.9489785,1.3590572
"5515","2017-09","TAMPINES","EXECUTIVE","230J","TAMPINES ST 21","10 TO 12",149,"Apartment",1993,74.83,645000,74,10,"230J TAMPINES ST 21",103.9496131,1.3561983
"5516","2017-09","TAMPINES","EXECUTIVE","895","TAMPINES ST 81","07 TO 09",146,"Maisonette",1988,70,650000,70,0,"895 TAMPINES ST 81",103.931665,1.3477387
"5517","2017-09","TAMPINES","EXECUTIVE","895","TAMPINES ST 81","01 TO 03",146,"Maisonette",1988,70,675000,70,0,"895 TAMPINES ST 81",103.931665,1.3477387
"5518","2017-09","TAMPINES","EXECUTIVE","245","TAMPINES ST 21","04 TO 06",148,"Maisonette",1984,66.25,705000,66,3,"245 TAMPINES ST 21",103.9466216,1.3534341
"5519","2017-09","TAMPINES","EXECUTIVE","942","TAMPINES AVE 5","04 TO 06",146,"Maisonette",1988,70.08,710000,70,1,"942 TAMPINES AVE 5",103.9406388,1.3498091
"5520","2017-09","TAMPINES","EXECUTIVE","229","SIMEI ST 4","01 TO 03",154,"Maisonette",1988,69.83,740000,69,10,"229 SIMEI ST 4",103.9560269,1.3431139
"5521","2017-09","TAMPINES","EXECUTIVE","858","TAMPINES AVE 5","07 TO 09",154,"Maisonette",1988,69.42,823000,69,5,"858 TAMPINES AVE 5",103.9379194,1.3542904
"5522","2017-09","WOODLANDS","3 ROOM","2","MARSILING DR","10 TO 12",65,"Improved",1974,55.92,235000,55,11,"2 MARSILING DR",103.7765762,1.4399313
"5523","2017-09","WOODLANDS","3 ROOM","204","MARSILING DR","13 TO 15",68,"New Generation",1981,62.58,250000,62,7,"204 MARSILING DR",103.7739054,1.444169
"5524","2017-02","JURONG WEST","4 ROOM","685A","JURONG WEST ST 64","04 TO 06",94,"Premium Apartment",2000,82.5,443000,82,6,"685A JURONG WEST ST 64",103.7040753,1.3432677
"5525","2017-09","WOODLANDS","3 ROOM","23","MARSILING DR","10 TO 12",82,"New Generation",1977,59.25,250000,59,3,"23 MARSILING DR",103.7733134,1.4414733
"5526","2017-09","WOODLANDS","3 ROOM","149","WOODLANDS ST 13","10 TO 12",68,"New Generation",1985,66.5,265000,66,6,"149 WOODLANDS ST 13",103.773,1.4358059
"5527","2017-09","WOODLANDS","3 ROOM","146","WOODLANDS ST 13","07 TO 09",68,"New Generation",1985,66.5,270000,66,6,"146 WOODLANDS ST 13",103.7740864,1.4360928
"5528","2017-09","WOODLANDS","3 ROOM","339","WOODLANDS AVE 1","01 TO 03",69,"New Generation",1995,76.83,273000,76,10,"339 WOODLANDS AVE 1",103.7815558,1.4310193
"5529","2017-09","WOODLANDS","3 ROOM","151","WOODLANDS ST 13","10 TO 12",73,"Model A",1985,66.5,278000,66,6,"151 WOODLANDS ST 13",103.7742222,1.4353947
"5530","2017-09","WOODLANDS","3 ROOM","310","WOODLANDS ST 31","10 TO 12",73,"Model A",1993,75,296000,75,0,"310 WOODLANDS ST 31",103.7759424,1.4300996
"5531","2017-09","WOODLANDS","3 ROOM","166","WOODLANDS ST 13","01 TO 03",82,"New Generation",1986,68.08,3e+05,68,1,"166 WOODLANDS ST 13",103.7753992,1.4336992
"5532","2017-09","WOODLANDS","4 ROOM","5","MARSILING DR","10 TO 12",90,"Improved",1974,55.92,280000,55,11,"5 MARSILING DR",103.7750008,1.4394594
"5533","2017-09","WOODLANDS","4 ROOM","5A","MARSILING DR","04 TO 06",90,"Model A",2002,83.58,288000,83,7,"5A MARSILING DR",103.7765983,1.4406998
"5534","2017-09","WOODLANDS","4 ROOM","831","WOODLANDS ST 83","04 TO 06",83,"Simplified",1990,71.5,295000,71,6,"831 WOODLANDS ST 83",103.7913346,1.4395467
"5535","2017-02","JURONG WEST","4 ROOM","685B","JURONG WEST ST 64","07 TO 09",93,"Premium Apartment",2000,82.5,447000,82,6,"685B JURONG WEST ST 64",103.7040753,1.3429014
"5536","2017-09","WOODLANDS","4 ROOM","205","MARSILING DR","04 TO 06",92,"New Generation",1980,62.08,296000,62,1,"205 MARSILING DR",103.7733169,1.4449435
"5537","2017-09","WOODLANDS","4 ROOM","786D","WOODLANDS DR 60","01 TO 03",100,"Model A",1997,78.92,3e+05,78,11,"786D WOODLANDS DR 60",103.8010235,1.4467543
"5538","2017-09","WOODLANDS","4 ROOM","626","WOODLANDS AVE 6","07 TO 09",90,"Model A2",1998,79.92,305000,79,11,"626 WOODLANDS AVE 6",103.8004802,1.4336921
"5539","2017-09","WOODLANDS","4 ROOM","775","WOODLANDS CRES","07 TO 09",91,"Model A2",1997,79.08,307000,79,1,"775 WOODLANDS CRES",103.800118,1.4485953
"5540","2017-09","WOODLANDS","4 ROOM","627","WOODLANDS AVE 6","10 TO 12",92,"Model A2",1998,79.92,308000,79,11,"627 WOODLANDS AVE 6",103.8010235,1.4336154
"5541","2017-09","WOODLANDS","4 ROOM","335","WOODLANDS ST 32","01 TO 03",83,"Simplified",1985,67.25,310000,67,3,"335 WOODLANDS ST 32",103.7806504,1.4297772
"5542","2017-09","WOODLANDS","4 ROOM","7","MARSILING DR","07 TO 09",88,"Improved",1976,57.33,310000,57,4,"7 MARSILING DR",103.7759988,1.4411773
"5543","2017-09","WOODLANDS","4 ROOM","28","MARSILING DR","01 TO 03",97,"New Generation",1977,58.58,310000,58,7,"28 MARSILING DR",103.773679,1.4428122
"5544","2017-09","WOODLANDS","4 ROOM","437","WOODLANDS ST 41","10 TO 12",84,"Simplified",1996,77.92,310000,77,11,"437 WOODLANDS ST 41",103.7746749,1.4269516
"5545","2017-09","WOODLANDS","4 ROOM","871","WOODLANDS ST 81","04 TO 06",111,"Model A",1996,77.67,310000,77,8,"871 WOODLANDS ST 81",103.7891841,1.4438727
"5546","2017-02","JURONG WEST","4 ROOM","663C","JURONG WEST ST 65","16 TO 18",91,"Model A",2000,82.5,448000,82,6,"663C JURONG WEST ST 65",103.702356,1.3381497
"5547","2017-09","WOODLANDS","4 ROOM","689D","WOODLANDS DR 75","04 TO 06",90,"Premium Apartment",2004,85.58,312000,85,7,"689D WOODLANDS DR 75",103.8087208,1.444284
"5548","2017-09","WOODLANDS","4 ROOM","736","WOODLANDS CIRCLE","01 TO 03",103,"Model A",1998,79.42,317000,79,5,"736 WOODLANDS CIRCLE",103.7965624,1.4426677
"5549","2017-09","WOODLANDS","4 ROOM","531","WOODLANDS DR 14","01 TO 03",105,"Premium Apartment",1999,80.92,320000,80,11,"531 WOODLANDS DR 14",103.7927834,1.4310239
"5550","2017-09","WOODLANDS","4 ROOM","756","WOODLANDS AVE 4","01 TO 03",102,"Model A",1998,79.42,320000,79,5,"756 WOODLANDS AVE 4",103.793055,1.4457024
"5551","2017-09","WOODLANDS","4 ROOM","749","WOODLANDS CIRCLE","04 TO 06",103,"Model A",1998,79.5,320000,79,6,"749 WOODLANDS CIRCLE",103.7945242,1.4445854
"5552","2017-09","WOODLANDS","4 ROOM","779","WOODLANDS CRES","01 TO 03",103,"Model A",1997,79.08,320000,79,1,"779 WOODLANDS CRES",103.8003896,1.4475658
"5553","2017-09","WOODLANDS","4 ROOM","104","WOODLANDS ST 13","07 TO 09",91,"New Generation",1985,66.58,320000,66,7,"104 WOODLANDS ST 13",103.7815558,1.4364506
"5554","2017-09","WOODLANDS","4 ROOM","726","WOODLANDS CIRCLE","01 TO 03",102,"Model A",1997,78.83,322000,78,10,"726 WOODLANDS CIRCLE",103.7995747,1.4441204
"5555","2017-09","WOODLANDS","4 ROOM","853","WOODLANDS ST 83","07 TO 09",84,"Simplified",1993,74.92,323000,74,11,"853 WOODLANDS ST 83",103.7931177,1.4395279
"5556","2017-09","WOODLANDS","4 ROOM","762","WOODLANDS AVE 6","10 TO 12",103,"Model A",1998,79.42,325000,79,5,"762 WOODLANDS AVE 6",103.7961337,1.4460504
"5557","2017-02","JURONG WEST","4 ROOM","687","JURONG WEST CTRL 1","01 TO 03",100,"Premium Apartment",1998,80.25,450000,80,3,"687 JURONG WEST CTRL 1",103.7056588,1.3416104
"5558","2017-09","WOODLANDS","4 ROOM","527","WOODLANDS DR 14","01 TO 03",105,"Premium Apartment",1999,80.92,325000,80,11,"527 WOODLANDS DR 14",103.7921495,1.4318351
"5559","2017-09","WOODLANDS","4 ROOM","730","WOODLANDS CIRCLE","07 TO 09",101,"Model A2",1997,79,326000,79,0,"730 WOODLANDS CIRCLE",103.7978422,1.4425118
"5560","2017-09","WOODLANDS","4 ROOM","110","WOODLANDS ST 13","01 TO 03",91,"New Generation",1987,68.33,327000,68,4,"110 WOODLANDS ST 13",103.7815558,1.4376251
"5561","2017-09","WOODLANDS","4 ROOM","729","WOODLANDS CIRCLE","07 TO 09",91,"Model A2",1997,79.17,330000,79,2,"729 WOODLANDS CIRCLE",103.7985786,1.4425116
"5562","2017-09","WOODLANDS","4 ROOM","689C","WOODLANDS DR 75","01 TO 03",90,"Premium Apartment",2004,85.42,335000,85,5,"689C WOODLANDS DR 75",103.8084491,1.444873
"5563","2017-09","WOODLANDS","4 ROOM","731","WOODLANDS CIRCLE","04 TO 06",101,"Model A",1997,79,335888,79,0,"731 WOODLANDS CIRCLE",103.7975825,1.4428848
"5564","2017-09","WOODLANDS","4 ROOM","897A","WOODLANDS DR 50","07 TO 09",99,"Model A",1997,79,337000,79,0,"897A WOODLANDS DR 50",103.7938247,1.4365587
"5565","2017-09","WOODLANDS","4 ROOM","743","WOODLANDS CIRCLE","10 TO 12",103,"Model A2",1997,79.08,340000,79,1,"743 WOODLANDS CIRCLE",103.7962922,1.4437186
"5566","2017-09","WOODLANDS","4 ROOM","752","WOODLANDS CIRCLE","04 TO 06",102,"Model A",1998,79.42,340000,79,5,"752 WOODLANDS CIRCLE",103.7946849,1.4454721
"5567","2017-09","WOODLANDS","4 ROOM","554","WOODLANDS DR 53","10 TO 12",95,"Model A2",1999,81.25,340000,81,3,"554 WOODLANDS DR 53",103.7965865,1.4321014
"5568","2017-02","JURONG WEST","4 ROOM","520","JURONG WEST ST 52","13 TO 15",106,"Model A",1984,66.42,5e+05,66,5,"520 JURONG WEST ST 52",103.7176518,1.3462006
"5569","2017-09","WOODLANDS","4 ROOM","690B","WOODLANDS DR 75","07 TO 09",90,"Premium Apartment",2004,85.33,340000,85,4,"690B WOODLANDS DR 75",103.8081775,1.4433331
"5570","2017-09","WOODLANDS","4 ROOM","710","WOODLANDS DR 70","01 TO 03",101,"Model A",1997,78.5,343000,78,6,"710 WOODLANDS DR 70",103.797492,1.4407566
"5571","2017-09","WOODLANDS","4 ROOM","668","WOODLANDS RING RD","04 TO 06",91,"Model A",2000,82.08,345000,82,1,"668 WOODLANDS RING RD",103.7983975,1.4389894
"5572","2017-09","WOODLANDS","4 ROOM","605","WOODLANDS DR 42","07 TO 09",93,"Model A2",1997,78.67,345000,78,8,"605 WOODLANDS DR 42",103.7971977,1.4373269
"5573","2017-09","WOODLANDS","4 ROOM","517","WOODLANDS DR 14","04 TO 06",104,"Premium Apartment",2000,82,348000,82,0,"517 WOODLANDS DR 14",103.7916968,1.4338194
"5574","2017-09","WOODLANDS","4 ROOM","625B","WOODLANDS DR 52","07 TO 09",100,"Model A",1998,80.08,348000,80,1,"625B WOODLANDS DR 52",103.800003,1.433428
"5575","2017-09","WOODLANDS","4 ROOM","728","WOODLANDS CIRCLE","10 TO 12",101,"Model A2",1997,79,350000,79,0,"728 WOODLANDS CIRCLE",103.79897,1.442956
"5576","2017-09","WOODLANDS","4 ROOM","503","WOODLANDS DR 14","10 TO 12",101,"Model A",1998,80.25,350000,80,3,"503 WOODLANDS DR 14",103.7916062,1.4325723
"5577","2017-09","WOODLANDS","4 ROOM","703","WOODLANDS DR 40","04 TO 06",100,"Model A",1996,78.08,350000,78,1,"703 WOODLANDS DR 40",103.7964137,1.4409939
"5578","2017-09","WOODLANDS","4 ROOM","406","WOODLANDS ST 41","07 TO 09",106,"Model A",1995,77.25,350000,77,3,"406 WOODLANDS ST 41",103.772663,1.429359
"5579","2017-02","JURONG WEST","5 ROOM","276C","JURONG WEST ST 25","04 TO 06",111,"Improved",2002,84.08,385000,84,1,"276C JURONG WEST ST 25",103.7042765,1.3531943
"5580","2017-09","WOODLANDS","4 ROOM","666","WOODLANDS RING RD","07 TO 09",86,"Model A2",2000,82,351000,82,0,"666 WOODLANDS RING RD",103.7974467,1.4382979
"5581","2017-09","WOODLANDS","4 ROOM","655","WOODLANDS RING RD","07 TO 09",100,"Model A",1998,79.58,355000,79,7,"655 WOODLANDS RING RD",103.7983975,1.4375948
"5582","2017-09","WOODLANDS","4 ROOM","667","WOODLANDS RING RD","07 TO 09",90,"Model A",2001,82.42,356000,82,5,"667 WOODLANDS RING RD",103.7979447,1.4386252
"5583","2017-09","WOODLANDS","4 ROOM","639","WOODLANDS RING RD","07 TO 09",102,"Model A",1999,80.83,357000,80,10,"639 WOODLANDS RING RD",103.8031968,1.4376386
"5584","2017-09","WOODLANDS","4 ROOM","602","WOODLANDS DR 42","07 TO 09",101,"Model A",1997,78.58,358000,78,7,"602 WOODLANDS DR 42",103.7963148,1.4381948
"5585","2017-09","WOODLANDS","4 ROOM","534","WOODLANDS DR 14","04 TO 06",105,"Premium Apartment",1999,80.92,363000,80,11,"534 WOODLANDS DR 14",103.7916968,1.4306636
"5586","2017-09","WOODLANDS","4 ROOM","895B","WOODLANDS DR 50","10 TO 12",99,"Model A",1997,78.5,365000,78,6,"895B WOODLANDS DR 50",103.7918779,1.4355798
"5587","2017-09","WOODLANDS","4 ROOM","898B","WOODLANDS DR 50","10 TO 12",99,"Model A",1997,78.83,365000,78,10,"898B WOODLANDS DR 50",103.7950924,1.4349362
"5588","2017-09","WOODLANDS","4 ROOM","556","WOODLANDS DR 53","10 TO 12",100,"Model A",1999,81.25,366000,81,3,"556 WOODLANDS DR 53",103.795862,1.4329865
"5589","2017-09","WOODLANDS","4 ROOM","714","WOODLANDS DR 70","07 TO 09",100,"Model A",1997,78.58,368000,78,7,"714 WOODLANDS DR 70",103.7987371,1.4420886
"5590","2017-02","JURONG WEST","5 ROOM","852","JURONG WEST ST 81","07 TO 09",128,"Improved",1996,78.17,4e+05,78,2,"852 JURONG WEST ST 81",103.6928354,1.3474966
"5591","2017-09","WOODLANDS","4 ROOM","686B","WOODLANDS DR 73","10 TO 12",94,"Premium Apartment",2003,84.42,368000,84,5,"686B WOODLANDS DR 73",103.8061852,1.4426114
"5592","2017-09","WOODLANDS","4 ROOM","689B","WOODLANDS DR 75","13 TO 15",90,"Premium Apartment",2004,85.42,368000,85,5,"689B WOODLANDS DR 75",103.8083586,1.4445799
"5593","2017-09","WOODLANDS","4 ROOM","791","WOODLANDS AVE 6","10 TO 12",100,"Model A",1997,79.25,368888,79,3,"791 WOODLANDS AVE 6",103.8021781,1.4427646
"5594","2017-09","WOODLANDS","4 ROOM","682D","WOODLANDS DR 73","04 TO 06",102,"Premium Apartment",2000,81.42,378000,81,5,"682D WOODLANDS DR 73",103.8048536,1.4408619
"5595","2017-09","WOODLANDS","4 ROOM","570C","WOODLANDS AVE 1","04 TO 06",92,"Model A",2013,95.17,380000,95,2,"570C WOODLANDS AVE 1",103.790116,1.431386
"5596","2017-09","WOODLANDS","4 ROOM","686B","WOODLANDS DR 73","13 TO 15",94,"Premium Apartment",2003,84.42,385000,84,5,"686B WOODLANDS DR 73",103.8061852,1.4426114
"5597","2017-09","WOODLANDS","4 ROOM","570C","WOODLANDS AVE 1","04 TO 06",92,"Model A",2013,95.17,390000,95,2,"570C WOODLANDS AVE 1",103.790116,1.431386
"5598","2017-09","WOODLANDS","4 ROOM","510","WOODLANDS DR 14","01 TO 03",107,"Premium Apartment",1999,80.5,395000,80,6,"510 WOODLANDS DR 14",103.7885729,1.4326276
"5599","2017-09","WOODLANDS","4 ROOM","570B","WOODLANDS AVE 1","10 TO 12",92,"Model A",2013,95.17,4e+05,95,2,"570B WOODLANDS AVE 1",103.7908663,1.4308239
"5600","2017-09","WOODLANDS","4 ROOM","677","WOODLANDS AVE 6","04 TO 06",101,"Model A",1998,79.92,4e+05,79,11,"677 WOODLANDS AVE 6",103.801863,1.439313
"5601","2017-02","JURONG WEST","5 ROOM","848","JURONG WEST ST 81","13 TO 15",132,"Model A",1996,78.08,405000,78,1,"848 JURONG WEST ST 81",103.6920981,1.3460634
"5602","2017-09","WOODLANDS","4 ROOM","353","WOODLANDS AVE 1","07 TO 09",105,"Model A",1996,77.83,405000,77,10,"353 WOODLANDS AVE 1",103.78518,1.431827
"5603","2017-09","WOODLANDS","4 ROOM","355","WOODLANDS AVE 1","10 TO 12",108,"Model A",1996,78,415000,78,0,"355 WOODLANDS AVE 1",103.7847701,1.4327977
"5604","2017-09","WOODLANDS","5 ROOM","689A","WOODLANDS DR 75","01 TO 03",110,"Premium Apartment",2004,85.5,365000,85,6,"689A WOODLANDS DR 75",103.8079963,1.4445088
"5605","2017-09","WOODLANDS","5 ROOM","410","WOODLANDS ST 41","01 TO 03",128,"Improved",1996,77.42,370000,77,5,"410 WOODLANDS ST 41",103.7735885,1.4288663
"5606","2017-09","WOODLANDS","5 ROOM","686C","WOODLANDS DR 73","01 TO 03",115,"Premium Apartment",2003,84.42,370000,84,5,"686C WOODLANDS DR 73",103.8068191,1.4423139
"5607","2017-09","WOODLANDS","5 ROOM","688C","WOODLANDS DR 75","07 TO 09",110,"Premium Apartment",2004,85.58,375000,85,7,"688C WOODLANDS DR 75",103.8072719,1.4434121
"5608","2017-09","WOODLANDS","5 ROOM","690C","WOODLANDS DR 75","04 TO 06",110,"Premium Apartment",2004,85.33,375000,85,4,"690C WOODLANDS DR 75",103.8079058,1.4429678
"5609","2017-09","WOODLANDS","5 ROOM","787C","WOODLANDS CRES","01 TO 03",123,"Improved",1997,79,378000,79,0,"787C WOODLANDS CRES",103.8010235,1.4448456
"5610","2017-09","WOODLANDS","5 ROOM","787D","WOODLANDS CRES","01 TO 03",122,"Improved",1997,79,380000,79,0,"787D WOODLANDS CRES",103.8016348,1.4454474
"5611","2017-09","WOODLANDS","5 ROOM","35","MARSILING DR","16 TO 18",118,"Standard",1977,59,385000,59,0,"35 MARSILING DR",103.772459,1.445117
"5612","2017-01","JURONG WEST","4 ROOM","844","JURONG WEST ST 81","04 TO 06",108,"Model A",1996,78.25,346500,78,3,"844 JURONG WEST ST 81",103.6924956,1.3453923
"5613","2017-02","JURONG WEST","5 ROOM","276C","JURONG WEST ST 25","04 TO 06",111,"Improved",2002,84.08,415000,84,1,"276C JURONG WEST ST 25",103.7042765,1.3531943
"5614","2017-09","WOODLANDS","5 ROOM","556","WOODLANDS DR 53","04 TO 06",120,"Improved",1999,81.25,388888,81,3,"556 WOODLANDS DR 53",103.795862,1.4329865
"5615","2017-09","WOODLANDS","5 ROOM","770","WOODLANDS DR 60","13 TO 15",120,"Improved",1997,79.17,390000,79,2,"770 WOODLANDS DR 60",103.7985786,1.4466226
"5616","2017-09","WOODLANDS","5 ROOM","684D","WOODLANDS DR 73","01 TO 03",120,"Premium Apartment",2000,81.42,390000,81,5,"684D WOODLANDS DR 73",103.8044646,1.4413742
"5617","2017-09","WOODLANDS","5 ROOM","553","WOODLANDS DR 44","10 TO 12",120,"Improved",2000,81.75,395000,81,9,"553 WOODLANDS DR 44",103.7950471,1.4315971
"5618","2017-09","WOODLANDS","5 ROOM","786C","WOODLANDS DR 60","10 TO 12",122,"Improved",1997,79,395000,79,0,"786C WOODLANDS DR 60",103.8013178,1.4458899
"5619","2017-09","WOODLANDS","5 ROOM","741","WOODLANDS CIRCLE","04 TO 06",122,"Improved",1997,78.92,396000,78,11,"741 WOODLANDS CIRCLE",103.795862,1.4443636
"5620","2017-09","WOODLANDS","5 ROOM","663","WOODLANDS RING RD","04 TO 06",122,"Improved",1998,79.42,399000,79,5,"663 WOODLANDS RING RD",103.7983975,1.4362003
"5621","2017-09","WOODLANDS","5 ROOM","714","WOODLANDS DR 70","04 TO 06",119,"Improved",1997,78.58,4e+05,78,7,"714 WOODLANDS DR 70",103.7987371,1.4420886
"5622","2017-09","WOODLANDS","5 ROOM","778","WOODLANDS DR 60","04 TO 06",123,"Improved",1997,79.25,402000,79,3,"778 WOODLANDS DR 60",103.7994841,1.447498
"5623","2017-09","WOODLANDS","5 ROOM","682A","WOODLANDS DR 62","04 TO 06",120,"Premium Apartment",2000,81.42,402000,81,5,"682A WOODLANDS DR 62",103.8033582,1.4402305
"5624","2017-02","JURONG WEST","5 ROOM","733","JURONG WEST ST 73","04 TO 06",123,"Improved",1995,77.33,418000,77,4,"733 JURONG WEST ST 73",103.7000963,1.3454953
"5625","2017-09","WOODLANDS","5 ROOM","764","WOODLANDS CIRCLE","07 TO 09",111,"Improved",2003,84.83,403000,84,10,"764 WOODLANDS CIRCLE",103.7969487,1.4451644
"5626","2017-09","WOODLANDS","5 ROOM","587","WOODLANDS DR 16","04 TO 06",111,"Improved",2001,82.83,405000,82,10,"587 WOODLANDS DR 16",103.7954546,1.4286225
"5627","2017-09","WOODLANDS","5 ROOM","787B","WOODLANDS CRES","01 TO 03",120,"Improved",1997,79.08,410000,79,1,"787B WOODLANDS CRES",103.800933,1.4442589
"5628","2017-09","WOODLANDS","5 ROOM","684D","WOODLANDS DR 73","13 TO 15",119,"Premium Apartment",2000,81.42,418000,81,5,"684D WOODLANDS DR 73",103.8044646,1.4413742
"5629","2017-09","WOODLANDS","5 ROOM","690D","WOODLANDS DR 75","13 TO 15",110,"Premium Apartment",2004,85.33,418000,85,4,"690D WOODLANDS DR 75",103.8078984,1.4425959
"5630","2017-09","WOODLANDS","5 ROOM","683A","WOODLANDS DR 62","04 TO 06",123,"Premium Apartment",2000,81.42,420000,81,5,"683A WOODLANDS DR 62",103.8027441,1.4402104
"5631","2017-09","WOODLANDS","5 ROOM","629","WOODLANDS RING RD","13 TO 15",122,"Improved",1998,79.92,426800,79,11,"629 WOODLANDS RING RD",103.8012952,1.4342008
"5632","2017-09","WOODLANDS","5 ROOM","862","WOODLANDS ST 83","10 TO 12",126,"Improved",1996,77.58,427000,77,7,"862 WOODLANDS ST 83",103.7950569,1.4400474
"5633","2017-09","WOODLANDS","5 ROOM","634","WOODLANDS RING RD","10 TO 12",121,"Improved",1999,80.92,428000,80,11,"634 WOODLANDS RING RD",103.8029025,1.4361542
"5634","2017-09","WOODLANDS","5 ROOM","688D","WOODLANDS DR 75","10 TO 12",111,"Premium Apartment",2004,85.42,430000,85,5,"688D WOODLANDS DR 75",103.8075436,1.4435573
"5635","2017-02","JURONG WEST","5 ROOM","667B","JURONG WEST ST 65","01 TO 03",110,"Improved",2000,82.42,420000,82,5,"667B JURONG WEST ST 65",103.7015416,1.340938
"5636","2017-09","WOODLANDS","5 ROOM","170","WOODLANDS ST 11","04 TO 06",137,"Model A",1994,75.33,430000,75,4,"170 WOODLANDS ST 11",103.7763951,1.4336197
"5637","2017-09","WOODLANDS","5 ROOM","861","WOODLANDS ST 83","01 TO 03",129,"Improved",1996,77.5,430000,77,6,"861 WOODLANDS ST 83",103.7953187,1.4395956
